,Rating_Multi
21257,1
21258,1
21259,2
21260,2
21261,2
21262,1
21263,1
21264,1
21265,0
21266,2
21267,2
21268,1
21269,1
21270,1
21271,2
21272,2
21273,1
21274,1
21275,2
21276,2
21277,1
21278,1
21279,1
21280,1
21281,1
21282,2
21283,1
21284,1
21285,2
21286,1
21287,1
21288,2
21289,1
21290,1
21291,1
21292,1
21293,1
21294,1
21295,1
21296,2
21297,2
21298,2
21299,2
21300,0
21301,2
21302,1
21303,2
21304,2
21305,2
21306,1
21307,2
21308,1
21309,1
21310,2
21311,1
21312,0
21313,2
21314,1
21315,2
21316,2
21317,1
21318,2
21319,2
21320,1
21321,1
21322,0
21323,2
21324,1
21325,0
21326,2
21327,2
21328,0
21329,1
21330,2
21331,2
21332,1
21333,2
21334,1
21335,1
21336,1
21337,1
21338,1
21339,1
21340,1
21341,2
21342,1
21343,1
21344,1
21345,2
21346,0
21347,0
21348,1
21349,2
21350,1
21351,2
21352,2
21353,1
21354,0
21355,2
21356,1
21357,0
21358,2
21359,1
21360,0
21361,1
21362,1
21363,2
21364,2
21365,1
21366,2
21367,2
21368,0
21369,2
21370,1
21371,1
21372,2
21373,2
21374,1
21375,1
21376,2
21377,1
21378,1
21379,1
21380,2
21381,2
21382,1
21383,2
21384,1
21385,1
21386,2
21387,0
21388,1
21389,0
21390,2
21391,1
21392,0
21393,2
21394,2
21395,1
21396,2
21397,0
21398,2
21399,1
21400,1
21401,1
21402,1
21403,1
21404,2
21405,0
21406,1
21407,1
21408,2
21409,2
21410,0
21411,1
21412,1
21413,2
21414,1
21415,2
21416,2
21417,1
21418,1
21419,1
21420,2
21421,1
21422,2
21423,0
21424,2
21425,1
21426,2
21427,2
21428,0
21429,1
21430,2
21431,2
21432,2
21433,1
21434,1
21435,2
21436,0
21437,1
21438,1
21439,2
21440,2
21441,2
21442,1
21443,1
21444,1
21445,2
21446,0
21447,2
21448,1
21449,1
21450,2
21451,1
21452,2
21453,2
21454,1
21455,1
21456,1
21457,2
21458,1
21459,0
21460,1
21461,2
21462,1
21463,1
21464,2
21465,2
21466,1
21467,1
21468,1
21469,1
21470,1
21471,1
21472,1
21473,1
21474,1
21475,0
21476,2
21477,2
21478,1
21479,1
21480,2
21481,2
21482,1
21483,2
21484,2
21485,0
21486,2
21487,1
21488,1
21489,2
21490,2
21491,1
21492,1
21493,1
21494,2
21495,1
21496,1
21497,1
21498,2
21499,2
21500,1
21501,1
21502,0
21503,0
21504,2
21505,2
21506,1
21507,1
21508,2
21509,1
21510,1
21511,2
21512,1
21513,1
21514,2
21515,2
21516,2
21517,1
21518,2
21519,2
21520,2
21521,2
21522,1
21523,1
21524,1
21525,1
21526,0
21527,2
21528,2
21529,1
21530,2
21531,2
21532,1
21533,0
21534,1
21535,2
21536,1
21537,1
21538,1
21539,2
21540,0
21541,2
21542,1
21543,2
21544,1
21545,1
21546,1
21547,2
21548,1
21549,2
21550,1
21551,1
21552,1
21553,2
21554,1
21555,1
21556,2
21557,2
21558,1
21559,1
21560,2
21561,1
21562,1
21563,1
21564,1
21565,2
21566,2
21567,2
21568,2
21569,2
21570,1
21571,1
21572,0
21573,1
21574,0
21575,1
21576,2
21577,2
21578,2
21579,1
21580,1
21581,2
21582,1
21583,1
21584,2
21585,2
21586,2
21587,2
21588,1
21589,2
21590,1
21591,2
21592,1
21593,2
21594,2
21595,2
21596,1
21597,1
21598,1
21599,0
21600,2
21601,1
21602,1
21603,1
21604,1
21605,0
21606,2
21607,1
21608,1
21609,2
21610,2
21611,2
21612,1
21613,1
21614,2
21615,2
21616,2
21617,0
21618,1
21619,2
21620,1
21621,1
21622,2
21623,1
21624,1
21625,1
21626,1
21627,1
21628,0
21629,2
21630,1
21631,2
21632,2
21633,0
21634,0
21635,1
21636,1
21637,1
21638,2
21639,2
21640,1
21641,2
21642,1
21643,1
21644,2
21645,1
21646,1
21647,2
21648,0
21649,1
21650,1
21651,0
21652,2
21653,0
21654,0
21655,1
21656,2
21657,2
21658,1
21659,1
21660,2
21661,2
21662,1
21663,2
21664,1
21665,2
21666,2
21667,2
21668,2
21669,2
21670,1
21671,2
21672,2
21673,1
21674,1
21675,2
21676,1
21677,1
21678,2
21679,2
21680,1
21681,1
21682,1
21683,2
21684,0
21685,2
21686,2
21687,1
21688,1
21689,0
21690,2
21691,1
21692,2
21693,2
21694,2
21695,2
21696,1
21697,0
21698,1
21699,1
21700,1
21701,1
21702,1
21703,1
21704,1
21705,1
21706,1
21707,2
21708,2
21709,0
21710,2
21711,0
21712,2
21713,1
21714,1
21715,1
21716,2
21717,1
21718,2
21719,2
21720,2
21721,1
21722,1
21723,1
21724,2
21725,2
21726,1
21727,2
21728,1
21729,1
21730,1
21731,2
21732,1
21733,2
21734,2
21735,2
21736,1
21737,2
21738,0
21739,2
21740,2
21741,1
21742,0
21743,1
21744,2
21745,1
21746,1
21747,2
21748,2
21749,1
21750,2
21751,2
21752,2
21753,1
21754,0
21755,1
21756,0
21757,1
21758,2
21759,1
21760,1
21761,2
21762,1
21763,1
21764,1
21765,2
21766,1
21767,1
21768,1
21769,2
21770,2
21771,1
21772,2
21773,2
21774,2
21775,1
21776,2
21777,0
21778,0
21779,1
21780,1
21781,1
21782,1
21783,2
21784,1
21785,0
21786,2
21787,1
21788,2
21789,2
21790,1
21791,2
21792,0
21793,2
21794,2
21795,1
21796,1
21797,1
21798,1
21799,2
21800,2
21801,2
21802,2
21803,1
21804,2
21805,1
21806,1
21807,1
21808,1
21809,1
21810,1
21811,2
21812,1
21813,2
21814,1
21815,2
21816,2
21817,1
21818,2
21819,2
21820,2
21821,0
21822,1
21823,2
21824,2
21825,1
21826,1
21827,1
21828,2
21829,2
21830,1
21831,1
21832,2
21833,2
21834,2
21835,1
21836,2
21837,2
21838,2
21839,2
21840,2
21841,2
21842,1
21843,1
21844,2
21845,2
21846,2
21847,1
21848,2
21849,1
21850,2
21851,1
21852,1
21853,2
21854,2
21855,1
21856,2
21857,2
21858,2
21859,2
21860,1
21861,1
21862,2
21863,1
21864,2
21865,2
21866,2
21867,1
21868,2
21869,2
21870,2
21871,2
21872,1
21873,2
21874,2
21875,1
21876,2
21877,2
21878,1
21879,1
21880,2
21881,2
21882,2
21883,2
21884,1
21885,2
21886,2
21887,2
21888,2
21889,1
21890,2
21891,1
21892,2
21893,2
21894,2
21895,2
21896,2
21897,2
21898,2
21899,2
21900,2
21901,2
21902,2
21903,2
21904,2
21905,2
21906,1
21907,2
21908,1
21909,2
21910,2
21911,2
21912,2
21913,2
21914,2
21915,2
21916,2
21917,2
21918,2
21919,2
21920,2
21921,2
21922,2
21923,2
21924,0
21925,0
21926,0
21927,0
21928,1
21929,2
21930,2
21931,1
21932,2
21933,1
21934,2
21935,2
21936,2
21937,0
21938,2
21939,2
21940,1
21941,2
21942,2
21943,1
21944,1
21945,2
21946,2
21947,1
21948,1
21949,2
21950,1
21951,2
21952,1
21953,1
21954,1
21955,1
21956,2
21957,2
21958,1
21959,1
21960,2
21961,1
21962,2
21963,1
21964,2
21965,1
21966,1
21967,1
21968,1
21969,1
21970,2
21971,1
21972,2
21973,1
21974,1
21975,2
21976,2
21977,2
21978,2
21979,2
21980,1
21981,1
21982,1
21983,1
21984,1
21985,2
21986,2
21987,2
21988,2
21989,1
21990,1
21991,1
21992,1
21993,1
21994,0
21995,0
21996,1
21997,1
21998,1
21999,0
22000,0
22001,0
22002,0
22003,0
22004,0
22005,1
22006,0
22007,1
22008,0
22009,1
22010,0
22011,1
22012,0
22013,1
22014,0
22015,1
22016,1
22017,1
22018,1
22019,1
22020,1
22021,0
22022,0
22023,0
22024,1
22025,0
22026,1
22027,0
22028,1
22029,1
22030,0
22031,0
22032,0
22033,1
22034,0
22035,0
22036,0
22037,0
22038,1
22039,1
22040,1
22041,1
22042,1
22043,0
22044,1
22045,0
22046,0
22047,1
22048,1
22049,1
22050,1
22051,1
22052,0
22053,1
22054,0
22055,1
22056,1
22057,0
22058,1
22059,0
22060,1
22061,0
22062,1
22063,1
22064,0
22065,1
22066,0
22067,0
22068,1
22069,1
22070,0
22071,1
22072,0
22073,1
22074,1
22075,1
22076,1
22077,1
22078,1
22079,2
22080,2
22081,2
22082,2
22083,2
22084,2
22085,1
22086,2
22087,2
22088,2
22089,2
22090,2
22091,2
22092,2
22093,2
22094,1
22095,2
22096,2
22097,2
22098,2
22099,1
22100,2
22101,2
22102,2
22103,1
22104,2
22105,2
22106,1
22107,1
22108,2
22109,2
22110,1
22111,1
22112,0
22113,1
22114,1
22115,1
22116,1
22117,1
22118,1
22119,2
22120,2
22121,2
22122,2
22123,2
22124,1
22125,1
22126,2
22127,2
22128,2
22129,1
22130,2
22131,2
22132,2
22133,2
22134,2
22135,1
22136,1
22137,1
22138,2
22139,2
22140,2
22141,2
22142,2
22143,2
22144,2
22145,2
22146,2
22147,2
22148,1
22149,1
22150,1
22151,1
22152,1
22153,1
22154,1
22155,1
22156,2
22157,2
22158,2
22159,2
22160,2
22161,1
22162,0
22163,1
22164,0
22165,1
22166,1
22167,1
22168,1
22169,1
22170,1
22171,1
22172,1
22173,0
22174,1
22175,1
22176,1
22177,1
22178,1
22179,1
22180,1
22181,1
22182,1
22183,0
22184,1
22185,0
22186,1
22187,1
22188,1
22189,1
22190,1
22191,0
22192,1
22193,1
22194,1
22195,0
22196,0
22197,0
22198,1
22199,0
22200,1
22201,0
22202,1
22203,1
22204,0
22205,1
22206,1
22207,0
22208,1
22209,1
22210,1
22211,1
22212,0
22213,1
22214,1
22215,0
22216,0
22217,0
22218,0
22219,0
22220,0
22221,0
22222,0
22223,0
22224,1
22225,1
22226,0
22227,0
22228,0
22229,0
22230,0
22231,0
22232,1
22233,0
22234,0
22235,0
22236,1
22237,1
22238,1
22239,0
22240,0
22241,0
22242,0
22243,1
22244,0
22245,0
22246,0
22247,0
22248,1
22249,1
22250,1
22251,0
22252,1
22253,0
22254,1
22255,1
22256,0
22257,0
22258,0
22259,0
22260,0
22261,0
22262,0
22263,0
22264,1
22265,0
22266,0
22267,0
22268,0
22269,0
22270,1
22271,0
22272,1
22273,0
22274,0
22275,0
22276,0
22277,0
22278,0
22279,0
22280,0
22281,1
22282,1
22283,0
22284,0
22285,0
22286,0
22287,0
22288,0
22289,1
22290,0
22291,1
22292,0
22293,0
22294,0
22295,0
22296,1
22297,0
22298,1
22299,1
22300,0
22301,0
22302,1
22303,0
22304,0
22305,0
22306,0
22307,0
22308,1
22309,1
22310,0
22311,1
22312,2
22313,1
22314,1
22315,1
22316,2
22317,2
22318,2
22319,2
22320,2
22321,2
22322,1
22323,2
22324,2
22325,1
22326,2
22327,2
22328,2
22329,1
22330,1
22331,1
22332,2
22333,1
22334,1
22335,2
22336,2
22337,2
22338,2
22339,2
22340,0
22341,2
22342,2
22343,1
22344,2
22345,1
22346,2
22347,2
22348,2
22349,2
22350,2
22351,1
22352,2
22353,2
22354,2
22355,0
22356,2
22357,2
22358,1
22359,1
22360,2
22361,2
22362,2
22363,2
22364,2
22365,2
22366,2
22367,1
22368,1
22369,2
22370,2
22371,2
22372,2
22373,1
22374,1
22375,1
22376,2
22377,1
22378,2
22379,2
22380,2
22381,2
22382,0
22383,2
22384,2
22385,1
22386,1
22387,2
22388,2
22389,0
22390,1
22391,0
22392,2
22393,2
22394,2
22395,2
22396,2
22397,2
22398,2
22399,1
22400,2
22401,2
22402,1
22403,2
22404,2
22405,2
22406,2
22407,2
22408,2
22409,2
22410,1
22411,2
22412,2
22413,1
22414,2
22415,2
22416,1
22417,1
22418,2
22419,1
22420,1
22421,2
22422,2
22423,2
22424,2
22425,2
22426,2
22427,2
22428,2
22429,1
22430,1
22431,1
22432,2
22433,2
22434,1
22435,2
22436,0
22437,2
22438,2
22439,1
22440,0
22441,2
22442,1
22443,1
22444,2
22445,2
22446,1
22447,2
22448,2
22449,2
22450,1
22451,2
22452,2
22453,2
22454,2
22455,0
22456,2
22457,2
22458,2
22459,0
22460,2
22461,1
22462,1
22463,2
22464,1
22465,1
22466,2
22467,2
22468,0
22469,2
22470,1
22471,1
22472,1
22473,1
22474,1
22475,2
22476,2
22477,1
22478,1
22479,2
22480,2
22481,1
22482,2
22483,2
22484,2
22485,2
22486,2
22487,1
22488,2
22489,0
22490,2
22491,1
22492,2
22493,1
22494,2
22495,2
22496,2
22497,2
22498,2
22499,1
22500,1
22501,1
22502,2
22503,2
22504,2
22505,2
22506,1
22507,0
22508,2
22509,2
22510,2
22511,1
22512,2
22513,2
22514,2
22515,1
22516,2
22517,1
22518,2
22519,1
22520,2
22521,2
22522,1
22523,1
22524,2
22525,1
22526,2
22527,2
22528,1
22529,2
22530,2
22531,2
22532,1
22533,1
22534,1
22535,2
22536,2
22537,2
22538,2
22539,2
22540,1
22541,2
22542,2
22543,2
22544,0
22545,1
22546,2
22547,2
22548,2
22549,2
22550,2
22551,1
22552,2
22553,2
22554,2
22555,2
22556,2
22557,2
22558,2
22559,2
22560,2
22561,2
22562,1
22563,2
22564,2
22565,2
22566,2
22567,2
22568,2
22569,2
22570,2
22571,2
22572,2
22573,2
22574,2
22575,2
22576,1
22577,2
22578,1
22579,1
22580,1
22581,2
22582,1
22583,2
22584,1
22585,1
22586,2
22587,2
22588,2
22589,2
22590,2
22591,2
22592,1
22593,1
22594,1
22595,2
22596,2
22597,2
22598,2
22599,2
22600,2
22601,2
22602,2
22603,2
22604,2
22605,1
22606,2
22607,2
22608,2
22609,1
22610,2
22611,1
22612,1
22613,2
22614,2
22615,2
22616,0
22617,1
22618,1
22619,2
22620,2
22621,2
22622,2
22623,2
22624,2
22625,1
22626,2
22627,2
22628,2
22629,2
22630,1
22631,2
22632,2
22633,1
22634,2
22635,1
22636,2
22637,2
22638,2
22639,2
22640,1
22641,2
22642,2
22643,1
22644,2
22645,1
22646,1
22647,1
22648,2
22649,1
22650,2
22651,2
22652,1
22653,2
22654,2
22655,1
22656,1
22657,2
22658,0
22659,1
22660,0
22661,1
22662,1
22663,2
22664,2
22665,2
22666,1
22667,1
22668,2
22669,2
22670,2
22671,0
22672,0
22673,2
22674,1
22675,1
22676,2
22677,2
22678,2
22679,1
22680,2
22681,2
22682,2
22683,2
22684,2
22685,2
22686,0
22687,2
22688,1
22689,1
22690,2
22691,2
22692,2
22693,2
22694,0
22695,1
22696,2
22697,1
22698,1
22699,2
22700,1
22701,1
22702,2
22703,2
22704,2
22705,2
22706,2
22707,2
22708,2
22709,2
22710,1
22711,1
22712,1
22713,2
22714,2
22715,2
22716,2
22717,2
22718,2
22719,1
22720,1
22721,2
22722,1
22723,2
22724,1
22725,1
22726,2
22727,2
22728,2
22729,2
22730,1
22731,1
22732,1
22733,2
22734,1
22735,2
22736,2
22737,2
22738,0
22739,2
22740,1
22741,2
22742,1
22743,2
22744,2
22745,1
22746,1
22747,1
22748,1
22749,2
22750,2
22751,2
22752,2
22753,1
22754,2
22755,2
22756,2
22757,2
22758,2
22759,1
22760,2
22761,1
22762,2
22763,1
22764,2
22765,2
22766,1
22767,1
22768,2
22769,2
22770,2
22771,2
22772,1
22773,2
22774,2
22775,2
22776,2
22777,2
22778,2
22779,2
22780,1
22781,2
22782,1
22783,2
22784,2
22785,1
22786,1
22787,1
22788,0
22789,2
22790,2
22791,2
22792,2
22793,2
22794,2
22795,1
22796,1
22797,1
22798,1
22799,1
22800,1
22801,2
22802,2
22803,2
22804,1
22805,1
22806,2
22807,2
22808,1
22809,1
22810,2
22811,2
22812,2
22813,1
22814,1
22815,2
22816,1
22817,2
22818,2
22819,2
22820,1
22821,2
22822,2
22823,1
22824,1
22825,1
22826,1
22827,2
22828,2
22829,1
22830,1
22831,1
22832,1
22833,1
22834,2
22835,1
22836,2
22837,2
22838,1
22839,2
22840,2
22841,2
22842,2
22843,2
22844,1
22845,2
22846,1
22847,1
22848,2
22849,2
22850,0
22851,2
22852,2
22853,1
22854,2
22855,1
22856,1
22857,2
22858,1
22859,0
22860,2
22861,2
22862,2
22863,1
22864,1
22865,2
22866,2
22867,2
22868,1
22869,2
22870,1
22871,2
22872,2
22873,2
22874,1
22875,2
22876,2
22877,2
22878,2
22879,2
22880,2
22881,2
22882,2
22883,2
22884,1
22885,1
22886,2
22887,2
22888,2
22889,1
22890,2
22891,0
22892,1
22893,1
22894,2
22895,1
22896,1
22897,2
22898,1
22899,1
22900,2
22901,2
22902,1
22903,2
22904,2
22905,2
22906,2
22907,2
22908,1
22909,2
22910,2
22911,2
22912,2
22913,0
22914,2
22915,2
22916,2
22917,2
22918,2
22919,1
22920,1
22921,2
22922,1
22923,1
22924,1
22925,2
22926,1
22927,2
22928,0
22929,1
22930,2
22931,2
22932,2
22933,2
22934,2
22935,2
22936,2
22937,2
22938,1
22939,2
22940,2
22941,1
22942,2
22943,1
22944,2
22945,2
22946,2
22947,1
22948,2
22949,2
22950,1
22951,2
22952,2
22953,1
22954,2
22955,2
22956,2
22957,2
22958,1
22959,1
22960,2
22961,2
22962,2
22963,2
22964,2
22965,2
22966,2
22967,2
22968,1
22969,2
22970,2
22971,1
22972,2
22973,2
22974,2
22975,2
22976,2
22977,2
22978,0
22979,2
22980,2
22981,2
22982,2
22983,2
22984,1
22985,2
22986,2
22987,2
22988,1
22989,1
22990,1
22991,1
22992,2
22993,1
22994,2
22995,2
22996,1
22997,2
22998,1
22999,2
23000,2
23001,2
23002,2
23003,2
23004,1
23005,2
23006,0
23007,2
23008,2
23009,1
23010,2
23011,1
23012,2
23013,2
23014,1
23015,2
23016,2
23017,2
23018,2
23019,2
23020,0
23021,1
23022,2
23023,2
23024,1
23025,2
23026,2
23027,1
23028,2
23029,0
23030,2
23031,1
23032,2
23033,2
23034,2
23035,2
23036,2
23037,2
23038,1
23039,2
23040,1
23041,2
23042,2
23043,1
23044,1
23045,1
23046,2
23047,2
23048,2
23049,2
23050,2
23051,1
23052,1
23053,1
23054,0
23055,2
23056,2
23057,1
23058,2
23059,0
23060,2
23061,2
23062,1
23063,1
23064,2
23065,2
23066,2
23067,2
23068,1
23069,2
23070,2
23071,1
23072,1
23073,2
23074,2
23075,2
23076,2
23077,2
23078,1
23079,2
23080,1
23081,2
23082,1
23083,2
23084,1
23085,2
23086,1
23087,2
23088,2
23089,2
23090,2
23091,2
23092,0
23093,2
23094,2
23095,2
23096,2
23097,2
23098,2
23099,2
23100,2
23101,1
23102,2
23103,2
23104,2
23105,1
23106,2
23107,1
23108,2
23109,2
23110,2
23111,2
23112,2
23113,2
23114,2
23115,1
23116,1
23117,1
23118,2
23119,2
23120,2
23121,1
23122,2
23123,2
23124,2
23125,1
23126,1
23127,1
23128,1
23129,2
23130,1
23131,2
23132,2
23133,2
23134,1
23135,2
23136,2
23137,2
23138,2
23139,2
23140,1
23141,2
23142,2
23143,2
23144,2
23145,2
23146,1
23147,2
23148,2
23149,2
23150,2
23151,1
23152,1
23153,2
23154,2
23155,2
23156,1
23157,2
23158,2
23159,2
23160,1
23161,2
23162,1
23163,1
23164,2
23165,2
23166,2
23167,2
23168,2
23169,2
23170,2
23171,2
23172,2
23173,2
23174,2
23175,1
23176,2
23177,2
23178,2
23179,1
23180,2
23181,0
23182,2
23183,2
23184,1
23185,2
23186,1
23187,2
23188,2
23189,2
23190,1
23191,1
23192,2
23193,2
23194,1
23195,1
23196,2
23197,2
23198,2
23199,1
23200,1
23201,2
23202,1
23203,2
23204,1
23205,2
23206,2
23207,2
23208,2
23209,1
23210,2
23211,2
23212,0
23213,1
23214,2
23215,1
23216,2
23217,2
23218,1
23219,2
23220,1
23221,1
23222,1
23223,2
23224,2
23225,2
23226,2
23227,2
23228,1
23229,1
23230,1
23231,1
23232,2
23233,2
23234,1
23235,1
23236,2
23237,2
23238,2
23239,1
23240,2
23241,1
23242,1
23243,1
23244,2
23245,2
23246,2
23247,1
23248,2
23249,1
23250,1
23251,2
23252,2
23253,1
23254,1
23255,2
23256,2
23257,1
23258,2
23259,2
23260,2
23261,1
23262,2
23263,2
23264,1
23265,2
23266,2
23267,1
23268,2
23269,2
23270,2
23271,1
23272,2
23273,2
23274,2
23275,2
23276,2
23277,1
23278,2
23279,1
23280,2
23281,2
23282,2
23283,1
23284,2
23285,1
23286,1
23287,1
23288,2
23289,2
23290,2
23291,2
23292,2
23293,2
23294,1
23295,2
23296,2
23297,2
23298,0
23299,1
23300,0
23301,2
23302,1
23303,2
23304,2
23305,2
23306,2
23307,2
23308,2
23309,1
23310,2
23311,2
23312,2
23313,0
23314,2
23315,2
23316,2
23317,1
23318,0
23319,2
23320,2
23321,1
23322,2
23323,1
23324,1
23325,2
23326,2
23327,2
23328,2
23329,2
23330,2
23331,2
23332,2
23333,2
23334,2
23335,2
23336,2
23337,2
23338,2
23339,2
23340,2
23341,2
23342,2
23343,2
23344,2
23345,2
23346,1
23347,1
23348,2
23349,2
23350,2
23351,1
23352,1
23353,1
23354,2
23355,1
23356,2
23357,2
23358,2
23359,2
23360,2
23361,2
23362,2
23363,2
23364,2
23365,1
23366,2
23367,1
23368,1
23369,1
23370,2
23371,1
23372,1
23373,2
23374,2
23375,1
23376,1
23377,2
23378,2
23379,2
23380,0
23381,2
23382,1
23383,2
23384,1
23385,2
23386,1
23387,2
23388,2
23389,1
23390,2
23391,1
23392,2
23393,2
23394,2
23395,1
23396,1
23397,2
23398,1
23399,2
23400,2
23401,2
23402,1
23403,1
23404,2
23405,2
23406,1
23407,2
23408,2
23409,1
23410,1
23411,1
23412,2
23413,2
23414,2
23415,2
23416,2
23417,0
23418,1
23419,2
23420,2
23421,2
23422,2
23423,0
23424,2
23425,1
23426,2
23427,2
23428,2
23429,2
23430,2
23431,1
23432,2
23433,2
23434,2
23435,2
23436,2
23437,2
23438,0
23439,2
23440,1
23441,2
23442,1
23443,1
23444,1
23445,2
23446,2
23447,1
23448,1
23449,1
23450,2
23451,2
23452,2
23453,2
23454,2
23455,2
23456,0
23457,1
23458,2
23459,0
23460,1
23461,2
23462,2
23463,1
23464,1
23465,2
23466,2
23467,2
23468,2
23469,2
23470,1
23471,2
23472,2
23473,2
23474,2
23475,1
23476,2
23477,1
23478,2
23479,1
23480,2
23481,2
23482,2
23483,2
23484,1
23485,1
23486,2
23487,0
23488,1
23489,2
23490,1
23491,2
23492,2
23493,1
23494,1
23495,1
23496,2
23497,1
23498,1
23499,1
23500,2
23501,1
23502,1
23503,2
23504,1
23505,2
23506,2
23507,2
23508,2
23509,0
23510,1
23511,2
23512,1
23513,1
23514,0
23515,1
23516,2
23517,1
23518,0
23519,2
23520,2
23521,1
23522,2
23523,2
23524,1
23525,2
23526,2
23527,2
23528,2
23529,2
23530,1
23531,2
23532,2
23533,2
23534,2
23535,1
23536,2
23537,1
23538,2
23539,1
23540,1
23541,2
23542,1
23543,0
23544,1
23545,2
23546,2
23547,2
23548,1
23549,2
23550,2
23551,1
23552,2
23553,2
23554,1
23555,2
23556,2
23557,2
23558,1
23559,2
23560,2
23561,2
23562,2
23563,2
23564,2
23565,2
23566,1
23567,2
23568,1
23569,2
23570,2
23571,2
23572,1
23573,2
23574,2
23575,2
23576,2
23577,2
23578,2
23579,2
23580,2
23581,2
23582,2
23583,2
23584,2
23585,1
23586,0
23587,1
23588,2
23589,2
23590,2
23591,1
23592,2
23593,1
23594,2
23595,1
23596,1
23597,1
23598,2
23599,2
23600,2
23601,0
23602,2
23603,2
23604,2
23605,2
23606,2
23607,1
23608,2
23609,1
23610,2
23611,2
23612,1
23613,2
23614,2
23615,2
23616,2
23617,2
23618,2
23619,1
23620,1
23621,2
23622,2
23623,1
23624,2
23625,1
23626,1
23627,0
23628,2
23629,1
23630,2
23631,2
23632,2
23633,2
23634,2
23635,0
23636,1
23637,2
23638,1
23639,2
23640,2
23641,2
23642,2
23643,1
23644,2
23645,2
23646,2
23647,2
23648,2
23649,2
23650,1
23651,2
23652,2
23653,2
23654,2
23655,2
23656,1
23657,2
23658,2
23659,2
23660,1
23661,2
23662,2
23663,2
23664,1
23665,1
23666,2
23667,2
23668,2
23669,2
23670,2
23671,1
23672,2
23673,1
23674,0
23675,2
23676,1
23677,1
23678,2
23679,0
23680,1
23681,2
23682,1
23683,1
23684,2
23685,0
23686,0
23687,1
23688,2
23689,2
23690,2
23691,1
23692,2
23693,1
23694,1
23695,2
23696,2
23697,2
23698,2
23699,1
23700,2
23701,0
23702,2
23703,2
23704,1
23705,2
23706,2
23707,1
23708,1
23709,1
23710,1
23711,2
23712,2
23713,2
23714,1
23715,2
23716,2
23717,1
23718,2
23719,2
23720,1
23721,2
23722,2
23723,1
23724,0
23725,2
23726,1
23727,1
23728,2
23729,2
23730,1
23731,2
23732,1
23733,1
23734,1
23735,2
23736,1
23737,1
23738,0
23739,0
23740,1
23741,2
23742,1
23743,2
23744,2
23745,1
23746,2
23747,2
23748,2
23749,2
23750,2
23751,2
23752,1
23753,2
23754,1
23755,2
23756,2
23757,1
23758,1
23759,2
23760,2
23761,2
23762,0
23763,1
23764,1
23765,0
23766,1
23767,2
23768,1
23769,0
23770,0
23771,1
23772,2
23773,2
23774,1
23775,2
23776,2
23777,1
23778,2
23779,2
23780,2
23781,2
23782,1
23783,2
23784,1
23785,1
23786,1
23787,1
23788,2
23789,1
23790,0
23791,2
23792,2
23793,2
23794,2
23795,2
23796,1
23797,1
23798,2
23799,2
23800,1
23801,2
23802,2
23803,2
23804,2
23805,1
23806,2
23807,2
23808,1
23809,1
23810,2
23811,1
23812,2
23813,2
23814,2
23815,1
23816,1
23817,2
23818,2
23819,2
23820,2
23821,2
23822,2
23823,2
23824,2
23825,1
23826,2
23827,2
23828,2
23829,2
23830,2
23831,1
23832,2
23833,2
23834,2
23835,1
23836,2
23837,2
23838,1
23839,2
23840,1
23841,2
23842,1
23843,2
23844,2
23845,1
23846,2
23847,2
23848,2
23849,0
23850,2
23851,1
23852,2
23853,2
23854,2
23855,2
23856,1
23857,2
23858,1
23859,1
23860,1
23861,1
23862,2
23863,0
23864,2
23865,2
23866,1
23867,2
23868,1
23869,2
23870,1
23871,1
23872,1
23873,2
23874,2
23875,2
23876,1
23877,2
23878,2
23879,2
23880,2
23881,2
23882,1
23883,1
23884,1
23885,2
23886,2
23887,1
23888,0
23889,2
23890,1
23891,2
23892,1
23893,2
23894,0
23895,1
23896,2
23897,1
23898,1
23899,1
23900,2
23901,1
23902,0
23903,2
23904,2
23905,2
23906,2
23907,1
23908,2
23909,1
23910,1
23911,2
23912,2
23913,1
23914,2
23915,1
23916,1
23917,2
23918,2
23919,2
23920,1
23921,2
23922,1
23923,1
23924,2
23925,0
23926,1
23927,1
23928,2
23929,1
23930,2
23931,2
23932,2
23933,2
23934,1
23935,1
23936,2
23937,2
23938,1
23939,1
23940,1
23941,2
23942,1
23943,2
23944,1
23945,1
23946,1
23947,1
23948,2
23949,2
23950,2
23951,2
23952,2
23953,1
23954,2
23955,1
23956,2
23957,2
23958,1
23959,2
23960,1
23961,1
23962,1
23963,2
23964,1
23965,1
23966,1
23967,1
23968,2
23969,1
23970,1
23971,2
23972,2
23973,1
23974,2
23975,2
23976,1
23977,2
23978,1
23979,2
23980,2
23981,1
23982,2
23983,0
23984,1
23985,2
23986,2
23987,2
23988,1
23989,1
23990,1
23991,1
23992,1
23993,2
23994,2
23995,1
23996,2
23997,2
23998,0
23999,2
24000,2
24001,2
24002,2
24003,2
24004,1
24005,1
24006,1
24007,1
24008,0
24009,2
24010,1
24011,2
24012,2
24013,2
24014,2
24015,2
24016,2
24017,0
24018,2
24019,2
24020,1
24021,2
24022,2
24023,2
24024,2
24025,2
24026,2
24027,1
24028,2
24029,2
24030,1
24031,1
24032,1
24033,2
24034,1
24035,1
24036,1
24037,2
24038,1
24039,2
24040,1
24041,1
24042,2
24043,2
24044,2
24045,2
24046,1
24047,1
24048,1
24049,0
24050,1
24051,2
24052,1
24053,0
24054,2
